Date,Close/Last,Volume,Open,High,Low
07/19/2021,$172.95,14651780,$175.71,$176.4799,$172.16
07/16/2021,$179.31,8348797,$184.94,$185.29,$178.92
07/15/2021,$184.15,7866968,$183.45,$185.42,$183.05
07/14/2021,$183.42,8787307,$185.20,$186.29,$182.08
07/13/2021,$183.65,12534550,$184.09,$185.67,$181.8401
07/12/2021,$184.38,21835510,$177.71,$184.99,$177.37
07/09/2021,$177.04,7873266,$174.70,$177.518,$173.93
07/08/2021,$172.80,6960105,$170.18,$173.75,$169.81
07/07/2021,$172.82,6757282,$172.86,$174.32,$171.99
07/06/2021,$173.69,11557860,$176.76,$177.00,$172.22
07/02/2021,$177.11,11102750,$177.86,$178.36,$174.62
07/01/2021,$177.26,5887078,$175.35,$177.60,$174.60
06/30/2021,$175.77,7481883,$173.89,$175.98,$173.34
06/29/2021,$173.93,13498290,$176.64,$177.02,$173.80
06/28/2021,$176.57,9881440,$178.50,$178.66,$174.99
06/25/2021,$178.35,7431816,$178.83,$179.09,$177.485
06/24/2021,$177.93,7549422,$176.13,$178.24,$175.78
06/23/2021,$175.33,9174184,$173.62,$175.45,$172.94
06/22/2021,$173.50,8097070,$174.37,$174.70,$172.35
06/21/2021,$173.97,9196930,$172.13,$174.26,$171.3124
06/18/2021,$172.42,12357540,$173.14,$173.86,$172.115
06/17/2021,$174.65,8905994,$174.59,$176.26,$173.84
06/16/2021,$174.66,8335986,$176.01,$176.26,$173.55
06/15/2021,$175.86,7894959,$178.18,$178.70,$175.6233
06/14/2021,$178.18,10169970,$177.65,$178.87,$176.90
06/11/2021,$177.38,5476308,$177.45,$178.49,$176.81
06/10/2021,$176.57,5252999,$176.44,$177.61,$175.55
06/09/2021,$176.04,5082352,$176.31,$177.33,$175.88
06/08/2021,$176.33,5356212,$175.97,$177.1199,$175.192
06/07/2021,$176.99,5178102,$177.97,$178.07,$176.40
06/04/2021,$177.18,6343364,$175.93,$177.52,$175.61
06/03/2021,$176.24,5583852,$176.268,$176.97,$175.4155
06/02/2021,$177.00,7851747,$179.04,$179.10,$176.93
06/01/2021,$178.84,7475585,$180.18,$181.01,$178.74
05/28/2021,$178.65,7130259,$179.51,$180.14,$178.08
05/27/2021,$179.04,13567830,$177.20,$179.59,$176.79
05/26/2021,$176.47,8086203,$176.62,$177.90,$176.20
05/25/2021,$176.17,8089738,$175.60,$177.45,$175.40
05/24/2021,$174.31,7346737,$172.45,$175.11,$171.75
05/21/2021,$172.40,8105719,$172.22,$173.1185,$171.52
05/20/2021,$171.36,7400700,$169.21,$171.90,$168.975
05/19/2021,$169.27,9250998,$167.71,$169.40,$167.095
05/18/2021,$169.68,10400960,$170.26,$171.26,$169.45
05/17/2021,$170.08,17739780,$172.70,$172.99,$168.57
05/14/2021,$173.70,33149430,$172.93,$174.91,$168.78
05/13/2021,$178.34,12332220,$178.37,$180.75,$175.796
05/12/2021,$177.85,8988117,$180.70,$182.46,$177.58
05/11/2021,$181.67,10865550,$181.80,$182.25,$178.43
05/10/2021,$184.30,8260306,$185.70,$186.9718,$184.03
05/07/2021,$184.84,6888401,$182.00,$185.12,$181.51
05/06/2021,$181.79,6944863,$182.78,$182.99,$179.81
05/05/2021,$181.51,4056789,$185.01,$185.05,$181.36
05/04/2021,$184.25,7069321,$184.87,$185.63,$182.31
05/03/2021,$185.51,7542779,$187.69,$189.22,$185.25
04/30/2021,$186.02,7866277,$184.29,$186.32,$183.54
04/29/2021,$185.33,5958302,$184.80,$185.55,$182.75
04/28/2021,$183.39,5199290,$184.79,$184.79,$182.82
04/27/2021,$184.64,4869989,$184.99,$185.81,$184.15
04/26/2021,$184.27,6178311,$183.96,$185.60,$183.26
04/23/2021,$183.02,6078995,$182.35,$183.895,$181.96
04/22/2021,$182.76,7378274,$184.22,$184.88,$181.2588
04/21/2021,$183.11,8400197,$181.29,$183.375,$178.86
04/20/2021,$182.79,10765800,$187.29,$188.08,$181.82
04/19/2021,$187.43,7625755,$187.51,$190.33,$185.65
04/16/2021,$187.26,9453501,$187.57,$189.47,$186.20
04/15/2021,$185.93,7262535,$188.09,$188.90,$185.695
04/14/2021,$187.46,9089939,$185.97,$190.40,$185.71
04/13/2021,$185.49,6826463,$185.59,$186.44,$184.60
04/12/2021,$186.49,6662530,$187.745,$187.85,$185.48
04/09/2021,$187.89,6089323,$188.17,$188.22,$186.15
04/08/2021,$187.32,7762950,$187.20,$188.05,$185.6344
04/07/2021,$187.56,6238712,$189.80,$190.3305,$186.945
04/06/2021,$189.73,7926185,$188.50,$191.2799,$187.87
04/05/2021,$188.50,7405334,$191.47,$191.67,$188.0945
04/01/2021,$188.97,7749378,$186.43,$189.10,$185.59
03/31/2021,$184.52,8478002,$185.83,$186.90,$184.42
03/30/2021,$185.53,5929698,$183.83,$186.3212,$183.56
03/29/2021,$184.85,7544714,$185.24,$185.94,$183.15
03/26/2021,$185.92,10196130,$188.83,$188.975,$182.57
03/25/2021,$186.91,9609238,$181.85,$187.71,$181.01
03/24/2021,$184.72,13549130,$190.06,$190.50,$184.64
03/23/2021,$188.73,10701240,$191.59,$192.335,$187.97
03/22/2021,$192.86,8838532,$193.26,$196.33,$192.00
03/19/2021,$191.14,28354580,$190.92,$194.00,$189.76
03/18/2021,$192.28,9644461,$194.95,$195.08,$191.74
03/17/2021,$195.24,14418680,$193.44,$196.19,$191.781
03/16/2021,$194.24,9680745,$196.10,$196.59,$192.88
03/15/2021,$196.76,10319670,$198.54,$198.54,$194.805
03/12/2021,$197.16,13249120,$196.53,$198.41,$195.18
03/11/2021,$196.75,11933920,$197.38,$199.05,$195.40
03/10/2021,$195.06,13662050,$197.31,$198.80,$194.68
03/09/2021,$194.51,23331040,$200.185,$201.70,$194.37
03/08/2021,$201.91,25093170,$197.31,$203.02,$193.79
03/05/2021,$189.99,10266390,$189.15,$190.57,$183.34
03/04/2021,$188.03,12542620,$189.895,$192.48,$184.12
03/03/2021,$192.26,8750307,$194.63,$196.81,$192.21
03/02/2021,$193.94,8371357,$196.10,$197.9567,$193.49
03/01/2021,$194.98,10709920,$193.23,$196.90,$191.39
02/26/2021,$189.04,15843970,$190.07,$191.61,$185.4501
02/25/2021,$190.98,12712040,$197.73,$197.96,$190.38
02/24/2021,$197.51,16205920,$197.58,$200.60,$195.33
02/23/2021,$197.09,23191450,$193.59,$198.94,$188.66
02/22/2021,$191.76,18799610,$181.74,$194.02,$181.53
02/19/2021,$183.65,8834497,$184.27,$184.78,$182.79
02/18/2021,$183.00,12390770,$184.79,$186.40,$182.84
02/17/2021,$186.44,11406370,$185.36,$187.63,$182.16
02/16/2021,$186.35,11630730,$187.30,$188.44,$184.86
02/12/2021,$187.67,27233780,$193.00,$193.85,$186.56
02/11/2021,$190.91,17507890,$189.18,$191.25,$188.07
02/10/2021,$189.63,11464640,$189.98,$190.70,$185.81
02/09/2021,$188.21,11270810,$188.17,$189.25,$186.04
02/08/2021,$190.00,16085700,$183.85,$190.64,$183.30
02/05/2021,$181.16,6640514,$181.71,$182.32,$179.33
02/04/2021,$180.23,9035407,$177.59,$181.38,$176.49
02/03/2021,$176.43,5508576,$177.00,$178.4299,$175.76
02/02/2021,$176.96,12215220,$173.77,$179.755,$172.8002
02/01/2021,$170.97,8140399,$170.835,$171.7289,$168.03
01/29/2021,$168.17,12848830,$168.80,$169.81,$165.7901
01/28/2021,$171.88,14449100,$166.17,$172.88,$165.95
01/27/2021,$163.03,18239250,$165.01,$166.34,$160.52
01/26/2021,$169.56,7523199,$173.00,$173.345,$169.05
01/25/2021,$171.89,7833745,$171.89,$173.11,$168.77
01/22/2021,$172.78,9517202,$174.00,$175.2499,$171.89
01/21/2021,$171.28,8423916,$173.24,$175.00,$171.02
01/20/2021,$173.64,9809232,$175.22,$177.88,$173.00
01/19/2021,$172.26,7834738,$172.10,$173.71,$171.44
01/15/2021,$171.44,12232540,$172.95,$174.19,$170.17
01/14/2021,$173.43,8951171,$177.01,$178.35,$173.40
01/13/2021,$176.12,6839540,$174.40,$177.73,$173.74
01/12/2021,$175.99,8349839,$177.30,$178.32,$174.861
01/11/2021,$179.09,6464144,$177.75,$181.255,$177.35
01/08/2021,$178.69,7894454,$178.81,$180.02,$176.60
01/07/2021,$178.58,7300815,$179.50,$179.95,$177.575
01/06/2021,$179.12,7517758,$178.32,$181.61,$177.2836
01/05/2021,$178.44,7771802,$176.20,$180.3399,$176.20
01/04/2021,$177.68,13426600,$182.255,$182.59,$174.73
12/31/2020,$181.18,7073495,$181.22,$183.40,$180.27
12/30/2020,$181.17,11680440,$178.50,$183.40,$178.37
12/29/2020,$177.30,6875370,$180.01,$180.20,$176.22
12/28/2020,$178.86,13145440,$175.75,$179.92,$175.05
12/24/2020,$173.73,2720964,$173.99,$174.5799,$172.38
12/23/2020,$173.55,9994045,$172.96,$175.95,$172.30
12/22/2020,$170.45,6424901,$170.00,$171.45,$169.16
12/21/2020,$170.69,11424230,$170.09,$171.94,$168.19
12/18/2020,$172.89,21172080,$173.60,$175.843,$172.28
12/17/2020,$173.55,9004574,$173.815,$174.84,$171.96
12/16/2020,$173.12,11105790,$173.99,$174.85,$171.6226
12/15/2020,$173.94,18817190,$170.49,$174.4699,$167.8201
12/14/2020,$169.30,30939390,$173.80,$177.30,$168.81
12/11/2020,$175.72,87410700,$169.675,$179.45,$165.33
12/10/2020,$154.69,8993216,$153.32,$155.34,$152.50
12/09/2020,$154.43,10804340,$156.29,$157.46,$153.89
12/08/2020,$153.72,7900575,$152.42,$154.88,$152.2505
12/07/2020,$153.68,6815460,$153.18,$153.88,$152.26
12/04/2020,$154.14,6033271,$153.69,$154.68,$152.81
12/03/2020,$153.24,9063241,$153.45,$154.4399,$152.13
12/02/2020,$153.61,10601880,$149.49,$154.01,$148.34
12/01/2020,$149.44,8827829,$149.57,$151.40,$149.00
11/30/2020,$148.01,9710134,$147.06,$148.69,$146.29
11/27/2020,$147.13,5306365,$149.00,$150.3499,$146.53
11/25/2020,$149.09,9551978,$150.27,$150.27,$147.235
11/24/2020,$151.49,16711740,$148.16,$151.86,$147.849
11/23/2020,$145.98,12887050,$142.45,$147.75,$141.70
11/20/2020,$141.07,8485920,$141.71,$142.61,$140.86
11/19/2020,$141.72,8892462,$142.57,$143.2996,$141.70
11/18/2020,$143.90,9456229,$144.50,$145.48,$143.35
11/17/2020,$144.50,9354936,$144.40,$144.83,$142.56
11/16/2020,$144.67,16382490,$141.57,$144.74,$141.57
11/13/2020,$138.36,21074460,$140.90,$141.19,$136.52
11/12/2020,$135.52,13893300,$136.34,$138.49,$134.105
11/11/2020,$137.82,9600863,$141.47,$142.00,$136.62
11/10/2020,$142.11,18115410,$139.97,$142.37,$137.67
11/09/2020,$142.59,35634680,$140.26,$147.68,$138.065
11/06/2020,$127.46,6259697,$126.255,$128.04,$124.6147
11/05/2020,$126.96,7654761,$126.78,$128.62,$125.80
11/04/2020,$125.07,7483043,$123.58,$126.86,$123.41
11/03/2020,$124.02,8144940,$121.605,$125.07,$121.37
11/02/2020,$120.13,9186007,$122.24,$122.93,$119.81
10/30/2020,$121.25,8098891,$120.64,$121.75,$119.0881
10/29/2020,$121.54,9583749,$118.16,$122.63,$117.23
10/28/2020,$118.47,11654680,$121.01,$121.53,$118.32
10/27/2020,$123.31,6813840,$124.03,$124.61,$123.03
10/26/2020,$124.06,8578901,$127.11,$127.11,$122.95
10/23/2020,$128.35,5439906,$128.10,$128.50,$126.35
10/22/2020,$127.56,5180071,$126.67,$128.10,$125.97
10/21/2020,$126.63,6591520,$124.36,$127.56,$123.835
10/20/2020,$124.95,6166070,$124.58,$125.73,$123.64
10/19/2020,$124.23,6576923,$127.37,$127.40,$123.71
10/16/2020,$126.81,6295112,$127.81,$128.12,$126.33
10/15/2020,$127.36,7748617,$125.00,$127.40,$124.43
10/14/2020,$126.59,11536580,$129.14,$129.50,$125.29
10/13/2020,$128.96,22388970,$129.80,$131.36,$127.90
10/12/2020,$124.97,10958230,$124.90,$125.94,$123.73
10/09/2020,$124.98,11502210,$123.85,$125.5495,$123.33
10/08/2020,$123.09,7404570,$123.58,$123.75,$122.4201
10/07/2020,$122.91,10187810,$121.95,$123.3098,$120.93
10/06/2020,$120.93,9051995,$123.13,$124.19,$120.61
10/05/2020,$123.37,5919150,$123.26,$123.595,$122.33
10/02/2020,$122.55,6490237,$121.99,$123.6775,$121.69
10/01/2020,$123.31,8908316,$124.94,$125.47,$122.42
09/30/2020,$124.08,13642450,$123.24,$125.55,$123.24
09/29/2020,$125.40,7432567,$125.92,$126.29,$123.675
09/28/2020,$125.99,6283678,$125.75,$126.86,$125.37
09/25/2020,$124.00,6851806,$121.36,$124.19,$120.98
09/24/2020,$122.49,8479997,$121.93,$123.80,$120.78
09/23/2020,$123.28,8323568,$127.07,$127.30,$122.901
09/22/2020,$127.21,6978779,$125.26,$127.47,$124.70
09/21/2020,$125.41,10352690,$125.98,$126.8858,$123.59
09/18/2020,$128.63,9916267,$129.50,$130.79,$128.1201
09/17/2020,$130.22,6723544,$130.55,$131.77,$128.60
09/16/2020,$132.09,6605949,$132.17,$133.62,$131.40
09/15/2020,$131.24,7289104,$131.46,$132.54,$131.005
09/14/2020,$131.25,8391896,$132.53,$132.93,$130.904
09/11/2020,$131.75,7165255,$133.74,$133.74,$131.09
09/10/2020,$133.22,9853420,$133.58,$136.75,$132.74
09/09/2020,$133.36,8891787,$134.28,$135.55,$132.26
09/08/2020,$134.20,17257350,$131.99,$137.14,$130.86
09/04/2020,$131.99,11248300,$133.75,$134.88,$129.42
09/03/2020,$133.24,12079180,$135.24,$137.2374,$132.02
09/02/2020,$135.39,8187761,$133.63,$135.92,$133.264
09/01/2020,$133.55,8344079,$131.92,$133.61,$130.89
08/31/2020,$131.87,11617510,$135.25,$135.54,$131.25
08/28/2020,$135.54,11020070,$134.50,$136.80,$133.5801
08/27/2020,$133.73,13667640,$133.00,$136.36,$132.82
08/26/2020,$132.18,8447779,$130.00,$132.60,$129.52
08/25/2020,$129.79,5494391,$130.83,$131.09,$129.31
08/24/2020,$130.69,7613610,$128.15,$130.88,$127.93
08/21/2020,$127.44,6064709,$127.72,$128.31,$127.23
08/20/2020,$128.12,4918122,$126.80,$128.45,$126.53
08/19/2020,$127.77,7624193,$129.25,$130.2166,$127.43
08/18/2020,$128.92,6714570,$129.44,$129.59,$128.36
08/17/2020,$129.37,7492155,$130.10,$130.1371,$128.54
08/14/2020,$130.53,6507571,$130.01,$131.08,$129.74
08/13/2020,$130.96,6468610,$130.64,$132.35,$130.45
08/12/2020,$131.79,12205200,$130.67,$133.00,$130.49
08/11/2020,$130.49,13885680,$130.53,$132.76,$130.00
08/10/2020,$128.79,8529151,$129.75,$131.32,$128.49
08/07/2020,$129.93,16088580,$130.22,$131.94,$128.66
08/06/2020,$130.82,27238000,$126.96,$131.63,$125.61
08/05/2020,$127.61,53122390,$123.37,$130.31,$123.28
08/04/2020,$117.29,17293920,$115.96,$118.35,$115.76
08/03/2020,$116.35,10229170,$116.17,$117.12,$115.35
07/31/2020,$116.94,9623821,$115.22,$117.05,$114.12
07/30/2020,$115.66,9713524,$114.91,$116.29,$113.37
07/29/2020,$115.61,9496463,$116.22,$116.71,$115.11
07/28/2020,$116.18,6821077,$115.46,$116.84,$114.68
07/27/2020,$116.31,9412967,$117.20,$117.42,$115.6842
07/24/2020,$117.61,8233263,$115.70,$118.21,$115.53
07/23/2020,$118.12,7255832,$118.86,$119.35,$117.01
07/22/2020,$119.03,7063295,$118.19,$119.30,$117.925
07/21/2020,$118.62,8955973,$118.05,$120.39,$117.66
07/20/2020,$117.79,8947906,$118.05,$118.485,$116.82
07/17/2020,$118.65,9848857,$118.90,$119.56,$117.06
07/16/2020,$119.43,10210150,$117.72,$119.99,$117.60
07/15/2020,$120.90,15314200,$121.63,$122.09,$119.70
07/14/2020,$118.66,12425140,$115.23,$119.08,$114.54
07/13/2020,$116.22,15620190,$119.94,$120.13,$115.89
07/10/2020,$119.34,14207920,$116.83,$119.4394,$116.21
07/09/2020,$116.81,13582870,$116.51,$117.85,$115.38
07/08/2020,$116.66,13629530,$113.48,$117.1299,$112.81
07/07/2020,$113.63,10836470,$113.63,$115.08,$112.61
07/06/2020,$114.43,11933430,$113.83,$114.53,$112.90
07/02/2020,$112.18,10311970,$115.00,$115.10,$112.00
07/01/2020,$113.01,11930870,$112.82,$115.60,$112.29
06/30/2020,$111.51,10565920,$111.50,$112.05,$109.93
06/29/2020,$111.52,12584330,$109.00,$111.57,$108.1001
06/26/2020,$109.10,15270850,$110.95,$111.20,$108.0221
06/25/2020,$111.36,17240440,$108.99,$111.51,$108.50
06/24/2020,$112.07,22252540,$115.85,$116.00,$110.03
06/23/2020,$116.59,10187620,$116.96,$117.45,$115.97
06/22/2020,$115.92,12868010,$114.19,$116.1925,$113.11
06/19/2020,$114.35,23496270,$119.98,$120.12,$114.35
06/18/2020,$118.37,9577324,$116.88,$118.53,$115.93
06/17/2020,$117.65,8921557,$118.64,$119.23,$117.14
06/16/2020,$118.44,12951190,$121.24,$121.50,$116.05
06/15/2020,$117.08,14156380,$112.08,$118.12,$111.71
06/12/2020,$115.49,18361940,$115.17,$117.00,$112.89
06/11/2020,$112.64,26078850,$117.60,$118.00,$112.25
06/10/2020,$122.18,11497110,$124.02,$124.10,$120.93
06/09/2020,$123.89,10882800,$125.63,$125.79,$123.51
06/08/2020,$127.28,13858100,$125.10,$127.44,$123.94
06/05/2020,$124.82,16581600,$126.31,$127.82,$124.28
06/04/2020,$123.69,14195120,$121.95,$124.50,$121.85
06/03/2020,$122.18,12584300,$119.99,$122.45,$119.3201
06/02/2020,$118.75,10753110,$119.00,$119.85,$117.83
06/01/2020,$118.77,10548790,$117.26,$119.6498,$116.93
05/29/2020,$117.30,17845760,$116.19,$117.75,$114.12
05/28/2020,$116.75,18625660,$121.60,$121.98,$116.00
05/27/2020,$121.53,19345390,$123.68,$123.78,$119.7112
05/26/2020,$120.95,16466400,$121.05,$122.505,$120.43
05/22/2020,$118.02,9288238,$117.50,$118.57,$116.83
05/21/2020,$117.83,17578300,$119.34,$120.30,$116.50
05/20/2020,$119.92,25749910,$116.42,$120.87,$116.04
05/19/2020,$114.37,20332580,$115.10,$116.47,$113.42
05/18/2020,$116.85,40075680,$114.47,$119.78,$114.47
05/15/2020,$109.05,29765970,$104.98,$109.38,$104.27
05/14/2020,$105.91,22002220,$101.98,$105.92,$99.6587
05/13/2020,$102.92,21085770,$104.50,$104.54,$101.60
05/12/2020,$104.56,17049740,$109.06,$109.44,$104.49
05/11/2020,$107.77,20555870,$108.40,$108.805,$106.41
05/08/2020,$109.16,24101680,$109.05,$109.18,$106.63
05/07/2020,$105.57,20868770,$101.85,$105.61,$101.83
05/06/2020,$100.88,51992370,$101.48,$105.27,$98.86
05/05/2020,$101.06,30169820,$101.51,$105.18,$100.90
05/04/2020,$103.18,19514840,$102.01,$103.83,$100.55
05/01/2020,$105.50,13209150,$106.36,$106.91,$104.47
04/30/2020,$108.15,18638720,$109.44,$110.31,$106.86
04/29/2020,$112.25,20139800,$109.94,$112.70,$108.56
04/28/2020,$106.21,16503670,$108.79,$110.06,$105.98
04/27/2020,$106.06,15518290,$102.00,$106.52,$101.61
04/24/2020,$101.19,13621100,$101.78,$101.92,$99.52
04/23/2020,$101.00,17132150,$100.65,$102.5299,$99.46
04/22/2020,$100.99,11491990,$101.80,$102.63,$100.89
04/21/2020,$100.54,16101430,$100.01,$101.51,$99.13
04/20/2020,$102.26,17020980,$103.58,$104.86,$102.00
04/17/2020,$106.63,17926940,$106.21,$106.79,$104.35
04/16/2020,$102.02,18029330,$103.53,$103.7198,$100.89
04/15/2020,$103.37,14157640,$104.39,$104.88,$102.70
04/14/2020,$106.03,19866910,$105.50,$107.64,$103.90
04/13/2020,$103.50,17305980,$104.71,$104.87,$99.61
04/09/2020,$104.50,31485590,$107.92,$107.99,$103.53
04/08/2020,$101.07,22562540,$100.53,$102.35,$98.65
04/07/2020,$101.24,22899570,$104.86,$105.89,$100.25
04/06/2020,$99.58,20407360,$97.26,$100.19,$94.52
04/03/2020,$93.88,14814620,$96.31,$96.92,$92.71
04/02/2020,$96.97,13936520,$94.20,$97.255,$94.20
04/01/2020,$94.92,18303940,$93.50,$97.40,$92.56
03/31/2020,$96.60,21563220,$100.22,$103.16,$96.16
03/30/2020,$99.80,23119210,$96.00,$100.46,$92.10
03/27/2020,$96.40,30591530,$100.45,$101.49,$95.54
03/26/2020,$105.36,24532410,$100.83,$107.7319,$100.80
03/25/2020,$100.73,28533050,$100.66,$105.9199,$95.51
03/24/2020,$98.12,32538100,$92.33,$99.168,$91.80
03/23/2020,$85.76,32246580,$84.49,$87.28,$81.09
03/20/2020,$85.98,31957770,$95.99,$96.99,$85.84
03/19/2020,$94.93,30866820,$88.00,$97.40,$85.11
03/18/2020,$88.80,43592470,$87.59,$89.34,$79.07
03/17/2020,$93.53,27526240,$95.80,$97.4604,$91.15
03/16/2020,$95.01,35379530,$91.80,$98.28,$90.00
03/13/2020,$102.52,40960060,$100.78,$102.87,$92.25
03/12/2020,$91.81,40392870,$97.62,$100.00,$91.64
03/11/2020,$105.51,24794290,$108.42,$108.90,$102.86
03/10/2020,$111.46,24083650,$108.10,$111.58,$102.43
03/09/2020,$104.35,26233570,$108.69,$110.43,$104.28
03/06/2020,$115.27,22899620,$110.76,$115.87,$110.32
03/05/2020,$113.98,22397240,$116.86,$116.96,$112.11
03/04/2020,$119.18,13842100,$118.96,$119.24,$115.48
03/03/2020,$116.45,19529720,$121.15,$121.78,$115.15
03/02/2020,$119.98,21775920,$119.13,$119.98,$116.03
02/28/2020,$117.65,35453800,$114.51,$118.31,$113.21
02/27/2020,$118.04,30827530,$119.81,$122.90,$117.92
02/26/2020,$123.36,31227000,$126.12,$128.37,$122.13
02/25/2020,$128.19,21032490,$133.75,$133.94,$127.98
02/24/2020,$133.01,19336450,$132.90,$134.4365,$131.21
02/21/2020,$138.97,7725829,$139.86,$139.88,$138.58
02/20/2020,$140.37,5981715,$141.63,$141.63,$138.85
02/19/2020,$141.30,7080871,$139.63,$141.87,$139.23
02/18/2020,$139.14,8223909,$139.02,$139.66,$138.10
02/14/2020,$139.54,9110543,$141.10,$141.28,$139.13
02/13/2020,$140.90,7543117,$141.17,$141.90,$140.82
02/12/2020,$141.85,8168150,$141.34,$142.22,$140.87
02/11/2020,$141.01,10790080,$142.85,$142.99,$140.46
02/10/2020,$142.59,8162055,$141.03,$142.59,$140.46
02/07/2020,$141.02,10948880,$141.89,$141.9895,$140.12
02/06/2020,$142.70,9504618,$141.92,$143.945,$141.22
02/05/2020,$141.37,27824120,$146.60,$147.30,$138.57
02/04/2020,$144.73,23519730,$145.49,$145.59,$143.25
02/03/2020,$141.32,12659960,$139.79,$141.82,$139.75
01/31/2020,$138.31,12379080,$138.40,$138.67,$137.06
01/30/2020,$137.81,11847330,$135.09,$137.85,$134.83
01/29/2020,$136.06,9389202,$138.60,$138.68,$135.795
01/28/2020,$138.37,10390020,$136.50,$138.93,$135.86
01/27/2020,$135.90,12831820,$135.86,$137.73,$135.00
01/24/2020,$140.08,13076330,$141.40,$142.25,$139.20
01/23/2020,$142.20,11081970,$143.60,$143.61,$140.65
01/22/2020,$144.01,7549950,$144.45,$144.79,$143.54
01/21/2020,$143.56,9250157,$144.24,$144.59,$143.01
01/17/2020,$144.33,10355330,$145.54,$145.64,$144.01
01/16/2020,$145.12,6948369,$145.09,$145.43,$144.44
01/15/2020,$144.32,6818180,$145.71,$145.71,$143.93
01/14/2020,$145.20,14846350,$143.41,$146.72,$142.29
01/13/2020,$143.88,9926387,$144.75,$144.75,$143.36
01/10/2020,$144.62,5154850,$145.30,$145.50,$144.26
01/09/2020,$144.83,6668201,$146.47,$146.625,$144.61
01/08/2020,$145.40,6986395,$145.49,$146.13,$144.82
01/07/2020,$145.70,6972813,$145.99,$146.8699,$145.42
01/06/2020,$145.65,8268374,$145.54,$146.03,$144.31
01/03/2020,$146.50,7321837,$146.40,$147.90,$146.0549
01/02/2020,$148.20,9504711,$145.29,$148.20,$145.10
12/31/2019,$144.63,5663965,$143.67,$144.77,$143.26
12/30/2019,$143.77,6605481,$145.75,$145.87,$143.40
12/27/2019,$145.75,5497500,$146.05,$146.51,$145.45
12/26/2019,$145.70,4431113,$145.40,$145.86,$145.17
12/24/2019,$145.29,3508541,$144.58,$145.43,$144.45
12/23/2019,$144.68,9318682,$145.91,$146.33,$144.33
12/20/2019,$146.88,12631870,$147.15,$147.88,$145.77
12/19/2019,$146.15,10249310,$146.18,$146.7973,$145.32
12/18/2019,$146.26,9472498,$147.77,$147.95,$146.19
12/17/2019,$147.73,8779665,$148.10,$148.46,$147.62
12/16/2019,$148.46,9146339,$147.59,$148.65,$146.55
12/13/2019,$146.38,9353254,$147.43,$147.80,$146.31
12/12/2019,$147.76,7763316,$147.92,$148.93,$147.25
12/11/2019,$147.59,8260750,$147.39,$147.89,$146.76
12/10/2019,$146.10,7089746,$145.26,$146.85,$145.05
12/09/2019,$146.21,11642040,$147.96,$148.515,$145.40
12/06/2019,$147.66,7087551,$148.40,$148.6098,$147.18
12/05/2019,$147.44,7369731,$148.69,$148.83,$147.10
12/04/2019,$148.28,7686996,$149.30,$149.33,$148.18
12/03/2019,$148.58,9392732,$147.74,$149.11,$146.87
12/02/2019,$150.62,10365740,$152.94,$152.97,$149.10
11/29/2019,$151.58,6284938,$151.48,$152.4656,$151.01
11/27/2019,$151.48,6166318,$152.30,$152.5693,$151.15
11/26/2019,$151.64,24973010,$151.75,$153.41,$150.61
11/25/2019,$149.69,11329310,$148.80,$150.21,$147.70
11/22/2019,$148.29,9639428,$147.21,$149.44,$146.68
11/21/2019,$146.90,6241359,$147.16,$147.4703,$146.26
11/20/2019,$146.93,9451314,$148.09,$148.99,$146.03
11/19/2019,$148.38,11508730,$148.18,$149.48,$146.80
11/18/2019,$147.65,15356970,$144.75,$149.04,$143.69
11/15/2019,$144.67,13749340,$147.14,$147.20,$144.21
11/14/2019,$147.15,28414290,$148.00,$150.63,$146.2765
11/13/2019,$148.72,46491400,$138.58,$149.92,$136.84
11/12/2019,$138.58,17283990,$138.03,$139.34,$136.74
11/11/2019,$136.74,10144900,$137.50,$138.555,$136.21
11/08/2019,$137.96,24187460,$140.22,$140.25,$136.74
11/07/2019,$132.96,18047600,$132.35,$133.70,$131.75
11/06/2019,$131.27,9132465,$131.60,$131.66,$130.66
11/05/2019,$131.45,7404474,$132.77,$132.77,$130.89
11/04/2019,$132.92,7631780,$134.12,$134.14,$132.47
11/01/2019,$132.75,8507567,$130.99,$132.80,$130.5111
10/31/2019,$129.92,9628296,$129.53,$130.15,$128.75
10/30/2019,$129.60,10880050,$129.69,$130.31,$129.1535
10/29/2019,$129.48,9305072,$130.50,$130.77,$129.44
10/28/2019,$130.53,8940309,$131.45,$132.08,$130.14
10/25/2019,$130.90,6696035,$130.50,$131.76,$130.03
10/24/2019,$130.26,6792298,$131.52,$131.70,$129.63
10/23/2019,$131.13,7075669,$132.45,$132.68,$130.76
10/22/2019,$132.40,10540840,$133.15,$133.68,$132.10
10/21/2019,$130.26,7391094,$131.44,$131.73,$130.02
10/18/2019,$130.89,8695515,$132.37,$133.16,$130.89
10/17/2019,$132.37,8037035,$132.53,$133.44,$130.51
10/16/2019,$130.86,7671898,$129.76,$131.83,$129.70
10/15/2019,$129.76,5937287,$130.01,$130.89,$129.40
10/14/2019,$129.70,3753018,$130.13,$130.30,$129.48
10/11/2019,$130.02,6809765,$130.30,$130.99,$129.5885
10/10/2019,$129.34,4581018,$129.22,$130.14,$128.88
10/09/2019,$129.33,5037437,$129.10,$129.85,$128.06
10/08/2019,$128.47,6778174,$129.90,$130.04,$128.37
