Date,Close/Last,Volume,Open,High,Low
03/11/2021,$148.83,2247279,$147.14,$150.64,$145.76
03/10/2021,$147.14,2262781,$147.40,$150.81,$146.83
03/09/2021,$147.00,2955901,$151.235,$151.41,$146.66
03/08/2021,$150.44,3123708,$149.575,$153.05,$146.32
03/05/2021,$146.92,3040551,$146.656,$147.39,$138.97
03/04/2021,$144.77,4121771,$147.23,$147.62,$139.60
03/03/2021,$146.31,2334317,$149.51,$150.33,$146.28
03/02/2021,$148.95,2893200,$147.14,$149.78,$145.87
03/01/2021,$148.47,2285993,$151.03,$151.03,$147.97
02/26/2021,$148.07,4107630,$150.28,$152.23,$145.80
02/25/2021,$150.09,5147253,$156.26,$159.98,$148.80
02/24/2021,$157.50,5865841,$149.50,$157.60,$149.39
02/23/2021,$149.55,5632769,$145.00,$149.67,$142.15
02/22/2021,$142.56,5314873,$139.20,$145.43,$138.67
02/19/2021,$136.28,2855958,$131.28,$137.58,$131.28
02/18/2021,$131.98,2625496,$128.26,$132.77,$127.54
02/17/2021,$131.34,2906528,$128.40,$133.26,$127.53
02/16/2021,$130.40,2443775,$130.01,$131.09,$128.58
02/12/2021,$129.48,1741073,$125.74,$129.79,$125.5601
02/11/2021,$126.65,1929388,$127.56,$128.74,$125.03
02/10/2021,$126.75,1699892,$127.07,$128.93,$126.16
02/09/2021,$127.05,1404124,$129.29,$129.29,$126.10
02/08/2021,$129.09,2187988,$130.15,$130.82,$126.70
02/05/2021,$129.48,2807278,$126.99,$129.52,$126.98
02/04/2021,$125.45,1869230,$124.01,$125.85,$123.31
02/03/2021,$123.35,2256753,$122.00,$124.77,$121.85
02/02/2021,$122.10,2591735,$119.47,$122.56,$118.99
02/01/2021,$117.75,2227410,$117.95,$119.77,$117.075
01/29/2021,$116.31,4896777,$119.75,$119.97,$115.50
01/28/2021,$120.71,3559856,$120.01,$123.47,$120.01
01/27/2021,$117.47,3939606,$118.69,$120.39,$115.95
01/26/2021,$120.44,1966367,$120.38,$121.44,$119.30
01/25/2021,$119.62,4417475,$122.39,$122.59,$116.9001
01/22/2021,$122.90,2155253,$125.27,$126.2655,$122.775
01/21/2021,$126.62,1771945,$126.01,$127.69,$124.52
01/20/2021,$126.73,1990152,$126.03,$127.64,$125.03
01/19/2021,$126.86,1587263,$127.327,$128.23,$125.46
01/15/2021,$126.80,1698367,$128.23,$128.38,$125.74
01/14/2021,$128.93,1886605,$128.35,$130.63,$127.26
01/13/2021,$126.51,2715009,$126.81,$127.32,$124.39
01/12/2021,$127.39,2928158,$127.89,$128.60,$126.0999
01/11/2021,$128.66,1692490,$127.75,$129.245,$127.07
01/08/2021,$129.69,1485477,$131.20,$132.19,$128.9846
01/07/2021,$130.35,1910032,$129.26,$131.19,$129.14
01/06/2021,$129.39,2280080,$124.84,$130.73,$124.84
01/05/2021,$126.09,1428925,$123.933,$127.31,$123.58
01/04/2021,$124.77,3992316,$131.51,$132.11,$123.36
12/31/2020,$131.92,1537281,$130.29,$132.52,$128.83
12/30/2020,$130.47,1284661,$129.21,$131.35,$128.50
12/29/2020,$129.00,1685107,$129.49,$131.33,$128.40
12/28/2020,$128.32,1330284,$130.246,$130.57,$128.12
12/24/2020,$128.75,592067,$128.62,$128.98,$127.50
12/23/2020,$128.61,1624632,$127.06,$129.08,$126.74
12/22/2020,$126.26,1498541,$126.54,$127.28,$124.44
12/21/2020,$127.32,2187192,$125.79,$128.15,$123.7776
12/18/2020,$128.82,3376444,$130.34,$130.91,$128.27
12/17/2020,$130.29,1818381,$130.78,$132.40,$128.67
12/16/2020,$130.44,1752454,$130.60,$130.92,$128.7351
12/15/2020,$130.36,1812403,$129.35,$130.49,$126.84
12/14/2020,$126.62,1888963,$131.29,$131.43,$126.43
12/11/2020,$128.51,2171863,$130.66,$131.81,$127.6401
12/10/2020,$131.77,1791266,$129.86,$132.41,$128.88
12/09/2020,$130.47,2787239,$133.93,$134.34,$129.32
12/08/2020,$132.55,1552763,$131.50,$134.17,$131.05
12/07/2020,$132.96,1766416,$134.88,$135.285,$132.16
12/04/2020,$135.61,1923206,$133.638,$135.84,$132.77
12/03/2020,$132.32,2693953,$129.96,$134.67,$129.10
12/02/2020,$128.72,1955063,$128.11,$130.64,$127.68
12/01/2020,$128.52,1891690,$129.50,$129.67,$127.67
11/30/2020,$126.87,2094480,$127.92,$128.31,$124.88
11/27/2020,$128.35,1365789,$128.00,$130.74,$127.20
11/25/2020,$129.22,2086576,$129.87,$130.25,$127.76
11/24/2020,$130.91,5307604,$126.29,$131.35,$125.3639
11/23/2020,$123.09,2185388,$120.95,$123.42,$120.57
11/20/2020,$119.28,5292167,$120.6526,$121.9094,$119.21
11/19/2020,$121.11,2034789,$120.35,$121.71,$119.53
11/18/2020,$120.34,2370148,$122.26,$124.22,$120.22
11/17/2020,$122.78,2924367,$123.63,$123.66,$120.36
11/16/2020,$123.76,4596254,$125.70,$125.70,$121.6501
11/13/2020,$120.00,2806144,$116.31,$120.13,$115.65
11/12/2020,$115.34,3115329,$114.60,$116.31,$111.87
11/11/2020,$116.39,3846817,$117.54,$118.20,$115.07
11/10/2020,$118.48,4883897,$117.20,$119.80,$115.92
11/09/2020,$118.30,14217330,$123.05,$131.90,$113.60
11/06/2020,$103.89,4167957,$102.00,$104.65,$101.50
11/05/2020,$100.91,3572771,$98.73,$102.89,$98.13
11/04/2020,$98.04,3274487,$97.42,$100.56,$95.13
11/03/2020,$96.09,2658398,$94.26,$97.19,$93.89
11/02/2020,$92.90,2320087,$93.00,$93.39,$91.60
10/30/2020,$92.88,2732358,$92.05,$94.03,$90.55
10/29/2020,$93.33,2728970,$89.99,$93.77,$89.01
10/28/2020,$89.97,4302436,$91.57,$92.52,$88.92
10/27/2020,$93.46,2512042,$96.47,$96.87,$93.35
10/26/2020,$96.02,2912893,$99.50,$99.51,$94.42
10/23/2020,$101.76,2032637,$101.71,$102.27,$100.18
10/22/2020,$100.82,3033640,$96.10,$101.21,$95.64
10/21/2020,$95.15,1512178,$95.53,$96.02,$94.31
10/20/2020,$96.09,1783088,$95.30,$97.09,$94.20
10/19/2020,$93.94,2073616,$98.515,$98.515,$93.64
10/16/2020,$97.76,1707504,$97.33,$98.99,$96.80
10/15/2020,$97.07,1886712,$96.29,$97.29,$94.77
10/14/2020,$97.07,2448558,$98.54,$99.20,$96.56
10/13/2020,$98.24,2738986,$99.24,$99.53,$96.91
10/12/2020,$100.71,2318741,$99.46,$101.11,$98.84
10/09/2020,$99.34,1673778,$101.29,$102.09,$99.26
10/08/2020,$100.31,1799171,$99.81,$100.44,$98.205
10/07/2020,$99.01,1845529,$98.24,$99.94,$98.01
10/06/2020,$96.92,3023232,$98.13,$100.34,$96.52
10/05/2020,$96.78,2153125,$95.78,$97.24,$95.13
10/02/2020,$95.25,2198953,$91.70,$95.62,$91.44
10/01/2020,$94.35,2182134,$93.22,$94.95,$92.51
09/30/2020,$92.58,2921840,$94.41,$96.02,$92.15
09/29/2020,$93.215,2217894,$96.19,$96.19,$92.81
09/28/2020,$96.00,2965384,$95.05,$97.39,$93.94
09/25/2020,$92.99,2318070,$90.33,$93.43,$90.27
09/24/2020,$91.35,4025958,$92.265,$93.58,$90.48
09/23/2020,$92.94,2788335,$96.35,$97.86,$92.615
09/22/2020,$95.50,3605399,$93.51,$95.53,$93.00
09/21/2020,$93.02,4863196,$95.96,$96.40,$91.40
09/18/2020,$99.88,5327653,$103.37,$103.94,$99.58
09/17/2020,$104.41,2763129,$105.77,$107.13,$103.70
09/16/2020,$107.76,3004530,$106.11,$108.8899,$104.44
09/15/2020,$105.39,1921960,$104.98,$106.36,$103.22
09/14/2020,$104.68,2729265,$100.88,$104.91,$100.55
09/11/2020,$99.26,2637962,$100.94,$101.11,$97.39
09/10/2020,$100.38,2263060,$102.94,$105.38,$100.11
09/09/2020,$102.01,2630087,$103.81,$103.94,$100.83
09/08/2020,$103.98,2745935,$103.00,$107.15,$102.37
09/04/2020,$104.82,2856159,$104.89,$107.04,$103.21
09/03/2020,$103.09,2956161,$104.99,$107.90,$102.21
09/02/2020,$104.39,2101262,$103.28,$104.84,$102.4039
09/01/2020,$103.09,1918168,$101.48,$104.58,$100.76
08/31/2020,$102.91,2881353,$105.25,$105.96,$102.84
08/28/2020,$106.26,3660993,$102.96,$106.61,$101.95
08/27/2020,$101.79,3856863,$99.2503,$103.3242,$99.00
08/26/2020,$97.38,2158295,$98.34,$98.57,$96.33
08/25/2020,$98.77,2302662,$98.825,$100.38,$97.52
08/24/2020,$97.89,2791726,$96.01,$98.57,$95.00
08/21/2020,$95.27,2069222,$93.81,$97.03,$93.50
08/20/2020,$94.02,2240497,$92.46,$95.63,$92.07
08/19/2020,$94.00,1536862,$94.91,$95.8436,$93.67
08/18/2020,$94.44,1718129,$95.52,$95.84,$93.43
08/17/2020,$95.72,2095986,$97.22,$97.50,$95.1601
08/14/2020,$96.01,3407036,$97.25,$97.67,$95.96
08/13/2020,$96.495,2158738,$95.93,$98.50,$95.54
08/12/2020,$96.03,3831000,$99.21,$99.65,$95.39
08/11/2020,$97.01,5372175,$101.18,$101.62,$96.8701
08/10/2020,$97.13,5863849,$94.25,$98.125,$93.2957
08/07/2020,$93.78,4949803,$90.23,$94.05,$88.62
08/06/2020,$90.39,3763776,$86.46,$91.2165,$85.951
08/05/2020,$87.27,2200758,$87.72,$87.9307,$85.88
08/04/2020,$86.10,2981182,$83.42,$86.27,$82.62
08/03/2020,$83.52,3361965,$83.26,$84.19,$81.30
07/31/2020,$83.825,3922499,$84.53,$84.61,$82.06
07/30/2020,$85.51,2794673,$85.46,$86.1074,$84.54
07/29/2020,$87.14,1653673,$87.08,$88.1779,$86.00
07/28/2020,$86.55,2105019,$86.31,$87.88,$85.96
07/27/2020,$86.27,2675842,$86.11,$87.135,$85.20
07/24/2020,$87.50,2369546,$88.89,$88.89,$86.57
07/23/2020,$88.97,2564106,$89.91,$90.20,$87.92
07/22/2020,$90.81,1741359,$89.07,$90.96,$88.81
07/21/2020,$89.96,2443338,$89.67,$91.50,$88.50
07/20/2020,$88.48,3052426,$90.64,$91.63,$87.57
07/17/2020,$91.48,2329687,$93.03,$93.10,$90.10
07/16/2020,$93.11,2483978,$92.13,$93.43,$90.7627
07/15/2020,$94.03,6761443,$90.23,$94.75,$90.16
07/14/2020,$87.12,3063535,$87.00,$87.73,$86.00
07/13/2020,$87.50,3955135,$89.07,$90.54,$87.31
07/10/2020,$88.51,3246396,$85.86,$88.61,$85.50
07/09/2020,$86.25,5263545,$90.22,$90.28,$86.00
07/08/2020,$89.99,3407632,$87.29,$90.03,$86.49
07/07/2020,$87.43,2993873,$88.63,$88.9795,$87.08
07/06/2020,$89.83,3138232,$89.657,$90.34,$87.12
07/02/2020,$87.80,3877406,$89.70,$90.23,$86.26
07/01/2020,$86.62,5708185,$86.67,$90.50,$86.33
06/30/2020,$85.73,4343105,$85.41,$86.9199,$84.00
06/29/2020,$86.60,5132982,$81.53,$86.61,$80.26
06/26/2020,$80.94,10150240,$83.55,$83.95,$80.3994
06/25/2020,$84.04,5210944,$83.59,$84.56,$82.12
06/24/2020,$85.00,6403929,$89.33,$89.52,$83.88
06/23/2020,$90.62,5829178,$91.00,$91.49,$88.83
06/22/2020,$90.18,4588838,$89.50,$91.00,$88.28
06/19/2020,$89.68,4880572,$93.905,$94.13,$88.66
06/18/2020,$92.75,3746910,$90.50,$94.18,$90.17
06/17/2020,$91.13,4423063,$93.52,$94.00,$90.8023
06/16/2020,$93.99,6197188,$96.34,$96.40,$90.70
06/15/2020,$90.79,9052926,$88.00,$92.33,$86.79
06/12/2020,$92.26,7108265,$97.61,$97.76,$90.07
06/11/2020,$91.44,7614102,$95.05,$96.50,$90.61
06/10/2020,$102.62,5641982,$106.03,$106.65,$100.05
06/09/2020,$107.32,4008725,$109.799,$110.50,$106.31
06/08/2020,$113.14,6056216,$113.46,$114.46,$110.51
06/05/2020,$107.96,10069840,$114.38,$118.41,$106.77
06/04/2020,$104.82,6777775,$100.14,$105.05,$98.0806
06/03/2020,$99.90,6136335,$97.30,$100.555,$96.21
06/02/2020,$95.61,5470735,$97.23,$97.35,$94.01
06/01/2020,$95.03,5084212,$89.73,$95.64,$89.30
05/29/2020,$88.50,5874442,$91.21,$91.75,$88.10
05/28/2020,$91.64,5203029,$97.61,$97.92,$91.53
05/27/2020,$97.96,5392025,$98.64,$98.977,$94.77
05/26/2020,$94.92,6258418,$97.885,$97.93,$94.55
05/22/2020,$91.05,2259710,$92.18,$92.25,$89.52
05/21/2020,$91.35,3009033,$91.97,$93.11,$90.27
05/20/2020,$92.68,4265676,$92.36,$92.98,$90.27
05/19/2020,$90.67,7090296,$92.27,$94.84,$89.16
05/18/2020,$93.62,11012240,$85.06,$93.90,$84.865
05/15/2020,$79.76,6526946,$78.47,$79.908,$77.36
05/14/2020,$79.25,5425359,$73.00,$79.28,$71.52
05/13/2020,$75.26,4880565,$79.0648,$79.3168,$74.57
05/12/2020,$79.33,3605479,$82.96,$83.88,$79.27
05/11/2020,$82.31,6832659,$84.30,$84.75,$81.51
05/08/2020,$87.17,4269552,$88.08,$88.50,$85.65
05/07/2020,$85.98,4036189,$83.35,$86.95,$83.05
05/06/2020,$81.11,3013128,$84.32,$84.93,$80.87
05/05/2020,$83.66,3458185,$85.12,$87.07,$83.07
